"TIME","age","BDW_M","TotalVolume_M","Hct_M","CardOut_M","TotalBloodFlow_M","QUr_M","GFR_M","PTC_kidneyTissue_M","SA_hands_M","V_skin_M","Q_skin_M","SA_skin_M","V_skinBarrier_M","V_skinPlasma_M","V_skinTissue_M","V_kidney_M","Q_kidney_M","V_kidneyPlasma_M","V_kidneyTissue_M","V_filtrate_M","V_gut_M","Q_gut_M","V_liver_M","Q_liver_M","Q_hepatic_M","V_plasma_M","Q_adipose_M","V_adipose_M","V_rest_M","Q_rest_M","AbsPFOA","kAbl","kAap","fup","PL","PF","PK","PSk","PR","PG","CLdermalabs_M","CL_PltPT_M","CL_FiltPT_M","CL_FiltPT_Prot_M","CLbiliary_M","CLfecal_M"
4072,11.1561643835616,44.5056041526841,40.6729021891944,0.3684822596,4784.31922741075,4784.31922741075,0.97912329135905,164.528256184503,0.0140854495094523,567.355915578203,1.25582240218793,139.787409484784,11347.1183115641,0.0471472765845486,0.100465792175034,1.1553566100129,0.202435319193048,914.045867691685,0.0728767149094973,0.129558604283551,0.0101217659596524,0.789565657070273,785.773952353669,1.16263257038573,296.028694899977,1081.80264725365,2.13707591723794,296.252827661221,13.0849396824712,22.0404306406483,2352.43047531941,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0520151903402097,189.831063956352,59.7362667195915,3330.17436450439,0.0038295060626062,5.21977470345075e-05
4073,11.158904109589,44.5205417389173,40.686501040924,0.3684822596,4784.77433651175,4784.77433651175,0.979451918256181,164.54889653035,0.0140895678855494,567.482730746256,1.25642816329738,139.831498003018,11349.6546149251,0.0471578149250138,0.10051425306379,1.15591391023359,0.202494508271765,914.160536279721,0.0728980229778354,0.12959648529393,0.0101247254135882,0.789770885357037,785.847027371628,1.16298495486293,296.06900116685,1081.91602853848,2.13779610485941,296.291337726637,13.0888249250272,22.0482014992483,2352.5749359639,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0520268167548168,189.886567738164,59.7537327161735,3331.14805799517,0.00382963457437503,5.21977645509007e-05
4074,11.1616438356164,44.5354847699407,40.7001048487354,0.3684822596,4785.22928068117,4785.22928068117,0.979780664938695,164.569535068552,0.0140936879197476,567.609577920377,1.2570343016375,139.875601646247,11352.1915584075,0.0471683559251833,0.100562744131,1.1564715575065,0.202553721180621,914.275194825289,0.0729193396250236,0.129634381555597,0.0101276860590311,0.789976114912589,785.920011065056,1.16333747877602,296.109303778378,1082.02931484343,2.1385165511629,296.329840606336,13.0927115540676,22.0559751269982,2352.71932875986,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0520384461037402,189.942093866375,59.7712057447476,3332.12214350508,0.00382976309416479,5.21977820678051e-05
4075,11.1643835616438,44.5504332413402,40.7137136085576,0.3684822596,4785.6840599788,4785.6840599788,0.980109531309484,164.590171796374,0.0140978096105786,567.736457053927,1.25764081718753,139.919720409153,11354.7291410785,0.0471788995811814,0.100611265375002,1.15702955181253,0.202612957898514,914.389843313188,0.072940664843465,0.129672293055049,0.0101306478949257,0.79018134558112,785.992903395824,1.16369014200507,296.149602729339,1082.14250612516,2.13923725594043,296.368336290638,13.0965995679468,22.0637515219981,2352.86365384066,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.052050078382704,189.997642321199,59.7886857990868,3333.09662068698,0.00382989162191988,5.21977995852132e-05
4076,11.1671232876712,44.5653871486779,40.727327316298,0.3684822596,4786.13867446438,4786.13867446438,0.980438517270914,164.61080671107,0.0141019329565672,567.863368100083,1.25824770992597,139.963854286399,11357.2673620017,0.0471894458891169,0.100659816794078,1.15758789313189,0.202672218404243,914.504481728168,0.0729619986255275,0.129710219778716,0.0101336109202122,0.79038657720639,786.065704325775,1.16404294442956,296.189898014491,1082.25560234027,2.13995821898288,296.406824769835,13.100488965012,22.071530682337,2353.00791133971,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0520617135874156,190.053213082753,59.8061728729346,3334.0714891921,0.00383002015758451,5.21978171031173e-05
4077,11.1698630136986,44.5803464874927,40.7409459678423,0.3684822596,4786.59312419764,4786.59312419764,0.980767622724839,164.631439809889,0.014106057956231,567.990311011846,1.25885497983057,140.008003272637,11359.8062202369,0.0471999948450844,0.100708398386446,1.15814658144412,0.202731502676502,914.619110054937,0.0729833409635407,0.129748161712961,0.0101365751338251,0.790591809631721,786.138413816727,1.16439588592838,296.230189628582,1082.36860344531,2.14067944007997,296.4453060342,13.1043797436032,22.079312606092,2353.15210139056,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.052073351713566,190.10880613106,59.8236669600044,3335.04674866996,0.00383014870110278,5.21978346215096e-05
4078,11.172602739726,44.5953112532997,40.7545695590548,0.3684822596,4787.04740923828,4787.04740923828,0.981096847572593,164.652071090068,0.0141101846080804,568.117285742035,1.2594626268783,140.052167362503,11362.3457148407,0.0472105464451631,0.100757010150264,1.15870561672804,0.202790810693883,914.733728278158,0.0730046918497979,0.129786118844085,0.0101395405346942,0.790797042700005,786.211031830472,1.16474896637983,296.270477566345,1082.48150939682,2.1414009190203,296.483780073985,13.108271902053,22.0870972913295,2353.29622412682,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0520849927568298,190.164421446043,59.8411680539786,3336.02239876836,0.00383027725241863,5.21978521403826e-05
4079,11.1753424657534,44.6102814415907,40.7681980857781,0.3684822596,4787.50152964598,4787.50152964598,0.981426191714995,164.672700548841,0.0141143129106188,568.244292243292,1.2600706510454,140.096346550621,11364.8858448658,0.0472211006854175,0.100805652083632,1.15926499896177,0.202850142434878,914.84833638245,0.0730260512765561,0.129824091158322,0.0101425071217439,0.791002276253695,786.283558328776,1.16510218566161,296.310761822498,1082.59432015127,2.14212265559133,296.522246879416,13.1121654386871,22.0948847361041,2353.44027968222,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.052096636712865,190.220059007533,59.8586761485103,3336.99843913351,0.00383040581147586,5.21978696597284e-05
4080,11.1780821917808,44.6252570478335,40.7818315438334,0.3684822596,4787.95548548043,4787.95548548043,0.981755655052337,164.69332818343,0.0141184428623425,568.371330468075,1.26067905230734,140.140540831598,11367.4266093615,0.047231657561897,0.100854324184587,1.15982472812275,0.202909497877875,914.962934352387,0.073047419236035,0.12986207864184,0.0101454748938938,0.791207510134813,786.35599327338,1.16545554365082,296.351042391744,1082.70703566512,2.14284464957938,296.5607064407,13.1160603518237,22.1026749384595,2353.58426819062,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0521082835773131,190.275718795265,59.8761912372223,3337.97486940986,0.00383053437821815,5.21978871795393e-05
4081,11.1808219178082,44.6402380674726,40.79546992902,0.3684822596,4788.40927680124,4788.40927680124,0.982085237484397,164.71395399105,0.0141225744617406,568.498400368667,1.26128783063886,140.184750200028,11369.9680073733,0.0472422170706362,0.100903026451109,1.16038480418775,0.202968877001159,915.077522172499,0.0730687957204172,0.129900081280742,0.010148443850058,0.791412744184944,786.428336625999,1.16580904022397,296.391319268774,1082.81965589477,2.14356690076961,296.59915874802,13.119956639774,22.1104678964275,2353.72818978592,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0521199333457994,190.331400788875,59.8937133137068,3338.95168924019,0.003830662952589,5.21979046998076e-05
4082,11.1835616438356,44.6552244959285,40.8091132371157,0.3684822596,4788.86290366805,4788.86290366805,0.982414938910427,164.734577968909,0.0141267077072951,568.625501897166,1.26189698601391,140.228974650491,11372.5100379433,0.0472527792076545,0.100951758881113,1.1609452271328,0.203028279782913,915.192099827274,0.0730901807218487,0.129938099061064,0.0101514139891457,0.79161797824524,786.500588348322,1.16616267525699,296.431592448264,1082.93218079659,2.14428940894607,296.637603791537,13.1238543008417,22.1182636080289,2353.87204460216,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0521315860139322,190.387104967906,59.9112423715261,3339.9288982656,0.00383079153453182,5.21979222205255e-05
4083,11.186301369863,44.6702163285984,40.8227614638767,0.3684822596,4789.31636614045,4789.31636614045,0.982744759229165,164.755200114208,0.0141308425974807,568.752635005494,1.26250651840568,140.273214177552,11375.0527001099,0.0472633439689565,0.101000521472454,1.16150599693323,0.203087706201218,915.306667301153,0.0731115742324385,0.12997613196878,0.0101543853100609,0.791823212156415,786.572748402013,1.16651644862517,296.471861924875,1083.04461032689,2.14501217389163,296.676041561391,13.1277533333234,22.1260620712732,2354.01583277347,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0521432415773037,190.442831311801,59.9287784042113,3340.90649612551,0.00383092012398982,5.21979397416851e-05
4084,11.1890410958904,44.6852135608557,40.8364146050374,0.3684822596,4789.76966427802,4789.76966427802,0.983074698338825,164.775820424136,0.0141349791307653,568.879799645391,1.26311642778664,140.317468775762,11377.5959929078,0.047273911350532,0.101049314222931,1.16206711356371,0.203147156234052,915.421224578534,0.0731329762442587,0.130014179989793,0.0101573578117026,0.792028445758751,786.64481674871,1.16687036020326,296.512127693255,1083.15694444197,2.14573519538804,296.714472047699,13.1316537355085,22.1338632841582,2354.15955443406,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0521549000314895,190.498579799911,59.9463214052647,3341.88448245765,0.00383104872090612,5.21979572632787e-05
4085,11.1917808219178,44.7002161880498,40.8500726563105,0.3684822596,4790.22279814031,4790.22279814031,0.983404756137096,164.796438895879,0.0141391173056093,569.006995768415,1.26372671412845,140.361738439659,11380.1399153683,0.0472844813483553,0.101098137130276,1.16262857699817,0.203206629859288,915.535771643773,0.0731543867493437,0.130052243109944,0.0101603314929644,0.792233678892093,786.716793350028,1.16722440986536,296.552389748038,1083.26918309807,2.14645847321589,296.752895240557,13.1355555056791,22.1416672446703,2354.30320971826,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0521665613720483,190.554350411487,59.9638713681571,3342.86285689801,0.00383117732522367,5.21979747852984e-05
4086,11.1945205479452,44.7152242055067,40.8637356133872,0.3684822596,4790.67576778686,4790.67576778685,0.983734932521147,164.817055526613,0.014143257120466,569.134223325948,1.26433737740203,140.406023163765,11382.684466519,0.0472950539583863,0.101146990192162,1.16319038720987,0.2032661270547,915.650308481181,0.073175805739692,0.130090321315008,0.010163306352735,0.79243891139585,786.788678167554,1.167578597485,296.592648083843,1083.3813262514,2.14718200715465,296.791311130037,13.13945864211,22.149473950785,2354.44679876047,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0521782255945229,190.610143125685,59.9814282863289,3343.84161908097,0.00383130593688528,5.21979923077365e-05
4087,11.1972602739726,44.7302376085285,40.8774034719366,0.3684822596,4791.12857327717,4791.12857327717,0.984065227387627,164.837670313504,0.0141473985737818,569.261482269188,1.26494841757754,140.450322942588,11385.2296453838,0.0473056291765695,0.101195873406203,1.16375254417134,0.203325647797957,915.764835075024,0.0731972332072645,0.130128414590692,0.0101662823898979,0.792644143108996,786.860471162853,1.16793292293512,296.632902695275,1083.49337385813,2.14790579698261,296.829719706192,13.1433631430689,22.1572834004655,2354.59032169524,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0521898926944392,190.665957921567,59.9989921531912,3344.82076863916,0.00383143455583364,5.21980098305849e-05
4088,11.2,44.7452563923935,40.8910762276064,0.3684822596,4791.58121467074,4791.58121467074,0.984395640632657,164.858283253715,0.0141515416639957,569.388772549153,1.26555983462436,140.494637770623,11387.7754509831,0.0473162069988346,0.101244786769949,1.16431504785441,0.203385192066624,915.879351409527,0.0732186691439846,0.130166522922639,0.0101692596033312,0.792849373870068,786.932172297461,1.16828738608804,296.673153576927,1083.60532587439,2.14862984247693,296.86812095905,13.147269006816,22.1650955916644,2354.73377865715,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0522015626673064,190.721794778093,60.0165629621238,3345.80030520352,0.00383156318201127,5.21980273538358e-05
4089,11.2027397260274,44.7602805523563,40.9047538760223,0.3684822596,4792.03369202704,4792.03369202704,0.984726172151839,164.878894344397,0.0141556863895395,569.516094116683,1.26617162851112,140.538967642349,11390.3218823337,0.0473267874210964,0.10129373028089,1.16487789823023,0.203444759838165,915.993857468871,0.0732401135417394,0.130204646296426,0.0101722379919083,0.79305460351717,787.003781532895,1.16864198681548,296.713400723376,1083.71718225627,2.14935414341362,296.90651487862,13.1511762316044,22.1729105223223,2354.87716978093,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0522132355086175,190.77765367413,60.0341407064761,3346.78022840332,0.00383169181536058,5.21980448774813e-05
4090,11.2054794520548,44.7753100836476,40.9184364127882,0.3684822596,4792.48600540552,4792.48600540552,0.985056821840247,164.899503582695,0.014159832748838,569.643446922435,1.26678379920565,140.583312552233,11392.8689384487,0.0473373704392544,0.101342703936452,1.1654410952692,0.20350435108994,916.108353237193,0.0732615663923784,0.130242784697562,0.010175217554497,0.793259831887967,787.075298830641,1.16899672498859,296.753644129185,1083.82894295983,2.15007869956752,296.944901454888,13.1550848156799,22.1807281903686,2355.02049520138,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0522249112138488,190.833534588449,60.0517253795675,3347.76053786612,0.00383182045582381,5.21980624015136e-05
4091,11.2082191780822,44.7903449814744,40.9321238334865,0.3684822596,4792.93815486559,4792.93815486559,0.985387589592437,164.920110965746,0.0141639807403087,569.770830916888,1.26739634667506,140.627672494726,11395.4166183378,0.0473479560491934,0.101391707734005,1.16600463894106,0.203563965799205,916.222838698587,0.0732830276877138,0.130280938111491,0.0101781982899602,0.793465058819689,787.146724152165,1.16935160047789,296.793883788906,1083.94060794107,2.15080351071235,296.983280677819,13.158994757281,22.1885485937213,2355.16375505339,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0522365897784603,190.889437499722,60.0693169746869,3348.74123321777,0.00383194910334309,5.21980799259245e-05
4092,11.2109589041096,44.8053852410196,40.9458161336774,0.3684822596,4793.39014046667,4793.39014046667,0.985718475302431,164.940716490679,0.0141681303623618,569.898246050336,1.26800927088564,140.672047464266,11397.9649210067,0.0473585442467829,0.101440741670851,1.16656852921479,0.203623603943113,916.337313837103,0.0733044974195207,0.130319106523592,0.0101811801971557,0.793670284149129,787.218057458906,1.1697066131533,296.834119697073,1084.05217715598,2.15152857662066,297.021652537354,13.1629060546388,22.1963717302868,2355.30694947197,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0522482711978948,190.945362386523,60.0869154850918,3349.72231408242,0.00383207775786037,5.21980974507063e-05
4093,11.213698630137,44.8204308574424,40.9595133088995,0.3684822596,4793.84196226813,4793.84196226813,0.986049478863733,164.961320154615,0.0141722816134006,570.025692272896,1.26862257180294,140.716437455276,11400.5138454579,0.0473691350278776,0.101489805744235,1.1671327660587,0.203683265498715,916.451778636751,0.0733259755795374,0.130357289919178,0.0101841632749358,0.793875507712645,787.289298712279,1.17006176288416,296.87435184821,1084.16365056049,2.15225389706384,297.060017023416,13.1668187059775,22.2041975979597,2355.4500785922,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0522599554675791,191.001309227333,60.1045209040106,3350.70378008254,0.0038322064193175,5.21981149758508e-05
4094,11.2164383561644,44.835481825878,40.9732153546693,0.3684822596,4794.29362032934,4794.29362032934,0.986380600169316,164.981921954669,0.0141764344918209,570.153169534502,1.26923624939172,140.760842462164,11403.06339069,0.0473797283883171,0.101538899951338,1.16769734944038,0.203742950442956,916.566233081494,0.0733474621594642,0.130395488283492,0.0101871475221478,0.794080729346156,787.360447873676,1.17041704953919,296.914580236825,1084.2750281105,2.15297947181215,297.098374125903,13.1707327095135,22.2120261946236,2355.59314254928,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0522716425829231,191.057278000533,60.1221332246399,3351.68563083887,0.00383233508765617,5.21981325013502e-05
4095,11.2191780821918,44.8505381414379,40.9869222664818,0.3684822596,4794.74511470964,4794.74511470964,0.986711839111634,165.002521887946,0.0141805889960115,570.280677784911,1.26985030361598,140.805262479327,11405.6135556982,0.0473903243239261,0.101588024289278,1.1682622793267,0.203802658752681,916.680677155255,0.0733689571509652,0.130433701601716,0.0101901329376341,0.794285948885147,787.431504904463,1.17077247298652,296.954804857412,1084.38630976188,2.15370530063466,297.136723834695,13.1746480634563,22.2198575181505,2355.73614147849,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0522833325393206,191.113268684407,60.1397524401468,3352.6678659705,0.00383246376281793,5.21981500271964e-05
4096,11.2219178082192,44.8655997992094,41.0006340398097,0.3684822596,4795.19644546834,4795.19644546834,0.987043195582607,165.023119951545,0.014184745124354,570.408216973694,1.27046473443894,140.849697501144,11408.1643394739,0.047400922830514,0.101637178755115,1.16882755568382,0.203862390404628,916.795110841914,0.0733904605456661,0.130471929858962,0.0101931195202314,0.794491166164664,787.502469765983,1.17112803309367,296.995025704453,1084.49749547044,2.15443138329932,297.175066139647,13.1785647660079,22.2276915664006,2355.8790755152,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0522950253321483,191.169281257145,60.1573785436674,3353.65048509476,0.00383259244474419,5.21981675533813e-05
4097,11.2246575342466,44.8806667942561,41.014350670104,0.3684822596,4795.64761266475,4795.64761266475,0.987374669473634,165.043716142555,0.0141889028752226,570.535787050246,1.27107954182302,140.894147521982,11410.7157410049,0.0474115239038754,0.101686363345842,1.16939317847718,0.203922145375433,916.909534125307,0.0734119723351559,0.130510173040277,0.0101961072687717,0.794696381019317,787.573342419554,1.17148372972756,297.035242772415,1084.60858519197,2.15515771957291,297.213401030595,13.1824828153631,22.2355283372227,2356.0219447949,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0523067209567665,191.225315696836,60.1750115283069,3354.63348782728,0.00383272113337623,5.21981850798969e-05
4098,11.227397260274,44.8957391216173,41.0280721527938,0.3684822596,4796.09861635813,4796.09861635813,0.98770626067558,165.064310458061,0.0141930622469844,570.663387963775,1.27169472572991,140.938612536195,11413.2677592755,0.0474221275397897,0.101735578058393,1.16995914767152,0.203981923641627,917.023946989229,0.0734334925109857,0.130548431130641,0.0101990961820814,0.79490159328328,787.644122826472,1.1718395627545,297.075456055753,1084.71957888223,2.15588430922103,297.251728497353,13.1864022097093,22.2433678284542,2356.16474945313,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0523184194085189,191.281371981472,60.1926513871401,3355.616873782,0.00383284982865519,5.21982026067351e-05
4099,11.2301369863014,44.9108167763085,41.0417984832861,0.3684822596,4796.54945660774,4796.54945660774,0.988037969078787,165.084902895138,0.0141972232379994,570.791019663314,1.27231028612047,140.983092538119,11415.8203932663,0.0474327337340214,0.101784822889638,1.17052546323083,0.20404172517964,917.138349417432,0.0734550210646704,0.13058670411497,0.010202086258982,0.795106802790288,787.714810948007,1.17219553204022,297.115665548905,1084.83047649691,2.15661115200816,297.290048529714,13.1903229472267,22.2512100379206,2356.30748962556,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0523301206827326,191.337450088952,60.2102981132118,3356.60064257118,0.00383297853052204,5.21982201338879e-05
4100,11.2328767123288,44.9258997533214,41.0555296569662,0.3684822596,4797.00013347281,4797.00013347281,0.988369794573071,165.105493450852,0.01420138584662,570.918682097713,1.27292622295481,141.02758752208,11418.3736419543,0.0474433424823199,0.101834097836385,1.17109212511843,0.204101549965795,917.252741393624,0.0734765579876862,0.130624991978109,0.0102050774982897,0.795312009373639,787.785406745406,1.17255163744981,297.155871246299,1084.9412779917,2.1573382476976,297.328361117448,13.1942450260881,22.2590549634364,2356.45016544795,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0523418247747183,191.39354999707,60.2279516995345,3357.58479380531,0.00383310723891765,5.21982376613472e-05
4101,11.2356164383562,44.9409880476233,41.069265669197,0.3684822596,4797.45064701255,4797.45064701255,0.988701737047713,165.126082122265,0.0142055500711919,571.046375215638,1.27354253619225,141.072097482388,11420.9275043128,0.0474539537804195,0.10188340289538,1.17165913329687,0.204161397976313,917.367122901474,0.0734981032714727,0.13066329470484,0.0102080698988157,0.795517212866195,787.855910179892,1.17290787884779,297.196073142347,1085.05198332224,2.15806559605148,297.366666250307,13.198168444459,22.266902602804,2356.59277705614,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0523535316797697,191.449671683531,60.2456121390924,3358.56932709322,0.00383323595378273,5.21982551891048e-05
4102,11.2383561643836,44.9560816541576,41.0830065153199,0.3684822596,4797.90099728616,4797.90099728616,0.989033796391467,165.146668906429,0.014209715910053,571.174098965578,1.27415922579132,141.116622413338,11423.4819793116,0.0474645676240395,0.101932738063306,1.17222648772801,0.20422126918731,917.481493924607,0.0735196569074316,0.130701612279878,0.0102110634593655,0.795722413100379,787.926321212666,1.17326425609805,297.23627123145,1085.16259244412,2.15879319683079,297.404963918019,13.2020932004976,22.2747529538145,2356.73532458608,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0523652413931642,191.505815125935,60.2632794248365,3359.55424204199,0.00383336467505786,5.21982727171525e-05
4103,11.241095890411,44.9711805678437,41.0967521906538,0.3684822596,4798.35118435279,4798.35118435279,0.989365972492561,165.167253800389,0.0142138833615344,571.301853295838,1.27477629170979,141.161162309212,11426.0370659168,0.0474751840088841,0.101982103336783,1.17279418837301,0.204281163574798,917.595854446606,0.0735412188869273,0.130739944687871,0.0102140581787399,0.795927609908178,787.996639804904,1.1736207690639,297.276465507992,1085.2731053129,2.15952104979533,297.443254110292,13.2060192923548,22.282606014247,2356.87780817378,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0523769539101624,191.561980301791,60.280953549689,3360.53953825703,0.00383349340268347,5.21982902454823e-05
4104,11.2438356164384,44.986284783577,41.110502690496,0.3684822596,4798.8012082716,4798.8012082716,0.989698265238694,165.187836801182,0.0142180524239599,571.429638154545,1.27539373390462,141.205717164279,11428.5927630909,0.0474858029306427,0.10203149871237,1.17336223519225,0.204341081114686,917.710204451012,0.0735627892012869,0.130778291913399,0.0102170540557343,0.796132803121141,788.066865917759,1.17397741760801,297.316655966348,1085.38352188411,2.16024915470378,297.481536816813,13.2099467181741,22.2904617818697,2357.02022795539,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0523886692260087,191.618167188507,60.2986345065412,3361.52521534201,0.00383362213659987,5.21983077740859e-05
4105,11.2465753424658,45.0013942962284,41.1242580101215,0.3684822596,4799.25106910171,4799.25106910171,0.990030674517025,165.208417905838,0.0142222230956456,571.557453489639,1.27601155233199,141.250286972793,11431.1490697928,0.047496424384989,0.102080924186559,1.17393062814543,0.204401021782777,917.824543921324,0.0735843678417997,0.130816653940977,0.0102200510891388,0.796337992570376,788.136999512361,1.17433420159247,297.356842600875,1085.49384211324,2.16097751131362,297.519812027248,13.2138754760917,22.2983202544386,2357.16258406711,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0524003873359301,191.67437576339,60.3163222882516,3362.51127289888,0.0038337508767472,5.21983253029552e-05
4106,11.2493150684931,45.0165091006451,41.1380181447832,0.3684822596,4799.70076690222,4799.70076690222,0.990363200214192,165.22899711138,0.014226395374901,571.685299248884,1.27662974694729,141.294871728992,11433.7059849777,0.0475070483675822,0.102130379755783,1.17449936719151,0.204460985554771,917.938872841,0.0736059547997176,0.130855030755053,0.0102230492777386,0.796543178086559,788.207040549818,1.17469112087876,297.397025405919,1085.60406595574,2.16170611938117,297.558079731243,13.2178055642365,22.3061814296982,2357.30487664525,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0524121082351377,191.730606003656,60.3340168876509,3363.49771052789,0.00383387962306548,5.21983428320819e-05
4107,11.2520547945205,45.0316291916501,41.1517830897122,0.3684822596,4800.15030173222,4800.15030173222,0.990695842216302,165.249574414822,0.0142305692600278,571.813175379861,1.27724831770513,141.339471427102,11436.2635075972,0.0475176748740665,0.10217986541641,1.17506845228872,0.204520972406263,918.053191193456,0.0736275500662547,0.130893422340008,0.0102260486203131,0.796748359499924,788.276988991212,1.17504817532774,297.437204375813,1085.71419336703,2.1624349786616,297.59633991842,13.2217369807301,22.3140453053814,2357.44710582622,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0524238319188257,191.786857886418,60.3517182975367,3364.48452782757,0.00383400837549461,5.21983603614578e-05
4108,11.2547945205479,45.0467545640419,41.1655528401172,0.3684822596,4800.59967365076,4800.59967365076,0.991028600408922,165.270149813172,0.0142347447493207,571.941081829968,1.27786726455933,141.384086061336,11438.8216365994,0.0475283039000703,0.102229381164746,1.17563788339458,0.204580982312744,918.167498962066,0.0736491536325878,0.130931828680156,0.0102290491156372,0.796953536640269,788.346844797604,1.17540536479969,297.477379504876,1085.82422430248,2.1631640889089,297.634592578384,13.2256697236865,22.3219118792098,2357.58927174649,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0524355583821715,191.843131388692,60.3694265106766,3365.47172439473,0.00383413713397431,5.21983778910747e-05
4109,11.2575342465753,45.0618852125953,41.1793273911849,0.3684822596,4801.04888271689,4801.04888271689,0.991361474677097,165.29072330343,0.0142389218410672,572.069018546424,1.2784865874629,141.42871562589,11441.3803709285,0.0475389354412078,0.102278926997032,1.17620766046587,0.204641015249601,918.281796130164,0.0736707654898563,0.130970249759745,0.0102320507624801,0.797158709336951,788.416607930034,1.17576268915426,297.517550787413,1085.93415871745,2.16389344987589,297.672837700717,13.2296037912127,22.3297811488926,2357.73137454267,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0524472876203362,191.8994264874,60.3871415198081,3366.45929982448,0.00383426589844419,5.21983954209243e-05
4110,11.2602739726027,45.0770211320607,41.1931067380799,0.3684822596,4801.49792898963,4801.49792898963,0.991694464905335,165.311294882587,0.0142431005335474,572.196985476265,1.27910628636808,141.473360114949,11443.9397095253,0.0475495694930776,0.102328502909446,1.17677778345863,0.204701071192115,918.396082681041,0.0736923856291614,0.131008685562954,0.0102350535596058,0.797363877418892,788.486278349516,1.17612014825049,297.557718217716,1086.04399656723,2.16462306131424,297.711075274981,13.2335391814081,22.337653112128,2357.87341435143,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.052459019628464,191.955743159362,60.4048633176371,3367.44725371016,0.00383439466884373,5.21984129509983e-05
4111,11.2630136986301,45.0921623171642,41.2068908759448,0.3684822596,4801.94681252796,4801.94681252796,0.992027570977612,165.33186454763,0.014247280825034,572.324982566346,1.2797263612263,141.518019522681,11446.4996513269,0.0475602060512634,0.102378108898104,1.1773482523282,0.204761150115464,918.510358597947,0.073714014041567,0.131047136073897,0.0102380575057732,0.797569040714575,788.555856017042,1.17647774194681,297.597881790066,1086.15373780711,2.16535292297443,297.749305290716,13.2374758923648,22.3455277666024,2358.01539130951,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0524707544016826,192.0120813813,60.422591896838,3368.43558564345,0.00383452344511223,5.21984304812884e-05
