"","tSI.fup.CP","tSI.PL.CP","tSI.PA.CP","tSI.PK.CP","tSI.PSk.CP","tSI.PR.CP","tSI.PG.CP","tSI.VSk.CP","tSI.VK.CP","tSI.VFil.CP","tSI.VG.CP","tSI.VL.CP","tSI.VA.CP","tSI.VR.CP","tSI.VP.CP","tSI.QSk.CP","tSI.QK.CP","tSI.QG.CP","tSI.QL.CP","tSI.QA.CP","tSI.QR.CP","tSI.QUr.CP","tSI.GFR.CP","tSI.CL_FiltPT.CP","tSI.CLbiliary.CP","tSI.CLfecal.CP","Times","Year"
"24.01",0.000701547358610999,0.505056556200782,0.0269716927908714,0.000867280445417229,0.00293045209238141,0.00136253288972416,0.000473540091840141,0.00522691638102174,0.00202107070199598,0.000905580657798222,0.0015376152013642,0.496560254051662,0.00161820487675346,0.00163974358135477,0.00185971052452749,0.00183887969836405,0.00175143077287754,0.00164267382677402,0.00162300863938569,0.00182092200039941,0.00176540993678376,0.00148459376848376,0.0017416790113215,0.00165334189309763,0.00168086869172429,0.00169850854195042,24.01,0.00274086757990868
"25.01",0.000701548529538465,0.505056559779555,0.0269716921539486,0.000867280473853871,0.00293045221493404,0.0013625333689814,0.000473540222517332,0.00522691773399475,0.00202107141459307,0.000905580732722344,0.00153761549706588,0.496560270503789,0.00161820511573663,0.00163974376385617,0.00185971093834791,0.001838879931916,0.00175143086478574,0.00164267375201371,0.00162300857390441,0.00182092217175955,0.00176541004825809,0.00148459350479574,0.00174167935586816,0.00165334238824871,0.00168086857546773,0.00169850888391609,25.01,0.00285502283105023
"26.01",0.000701549700469151,0.505056563358322,0.0269716915170107,0.000867280502291623,0.00293045233748895,0.0013625338482407,0.00047354035319519,0.00522691908697037,0.00202107212719282,0.000905580807647022,0.00153761579277029,0.49656028695591,0.00161820535472057,0.0016397439463583,0.00185971135216895,0.00183888016546913,0.00175143095669578,0.00164267367725446,0.00162300850842384,0.00182092234311731,0.00176541015973319,0.00148459324110861,0.00174167970041589,0.00165334288340091,0.00168086845921206,0.00169850922589765,26.01,0.00296917808219178
"27.01",0.000701550871403001,0.505056566937083,0.0269716908800628,0.000867280530730263,0.00293045246004681,0.00136253432750244,0.000473540483873824,0.00522692043995071,0.00202107283979497,0.00090558088257231,0.0015376160884773,0.496560303408023,0.0016182055937054,0.00163974412886125,0.00185971176599081,0.00183888039902347,0.00175143104860631,0.00164267360249615,0.00162300844294377,0.0018209225144758,0.00176541027120913,0.00148459297742248,0.00174168004496478,0.00165334337855427,0.00168086834295716,0.00169850956789502,27.01,0.00308333333333333
"28.01",0.000701552042340015,0.505056570515838,0.0269716902430988,0.000867280559170014,0.00293045258260671,0.0013625348067664,0.000473540614553347,0.00522692179293327,0.00202107355240005,0.000905580957498042,0.00153761638418692,0.496560319860129,0.00161820583269112,0.0016397443113651,0.00185971217981312,0.00183888063257898,0.0017514311405179,0.00164267352773845,0.00162300837746454,0.00182092268583506,0.00176541038268613,0.00148459271373741,0.00174168038951494,0.00165334387370897,0.00168086822670316,0.00169850990990822,28.01,0.00319748858447489
"29.01",0.000701553213280082,0.505056574094586,0.0269716896061196,0.000867280587610653,0.00293045270516867,0.0013625352860322,0.000473540745233481,0.00522692314591949,0.00202107426500781,0.00090558103242433,0.00153761667989943,0.496560336312226,0.0016182060716774,0.00163974449386939,0.00185971259363599,0.00183888086613582,0.00175143123243038,0.00164267345298164,0.0016230083119862,0.00182092285719537,0.0017654104941639,0.00148459245005328,0.00174168073406611,0.00165334436886483,0.00168086811044987,0.00169851025193735,29.01,0.00331164383561644
"30.01",0.000701554384223313,0.505056577673331,0.0269716889691299,0.000867280616052402,0.00293045282773313,0.00136253576530015,0.00047354087591428,0.00522692449890927,0.00202107497761822,0.000905581107351283,0.00153761697561444,0.496560352764314,0.00161820631066434,0.00163974467637479,0.00185971300745974,0.00183888109969377,0.00175143132434391,0.00164267337822555,0.00162300824650863,0.00182092302855669,0.00176541060564261,0.00148459218636993,0.00174168107861838,0.00165334486402202,0.0016808679941977,0.00169851059398218,30.01,0.00342579908675799
"31.01",0.000701555555169764,0.505056581252069,0.0269716883321246,0.000867280644495094,0.00293045295029964,0.00136253624457017,0.000473541006596079,0.00522692585190182,0.00202107569023152,0.000905581182278625,0.00153761727133234,0.496560369216393,0.00161820654965233,0.00163974485888102,0.00185971342128421,0.00183888133325272,0.00175143141625822,0.00164267330347057,0.00162300818103167,0.00182092319991878,0.001765410717122,0.00148459192268763,0.00174168142317194,0.00165334535918032,0.00168086787794619,0.00169851093604295,31.01,0.00353995433789954
"32.01",0.000701556726119323,0.505056584830802,0.0269716876950964,0.000867280672938731,0.00293045307286832,0.00136253672384257,0.000473541137278488,0.0052269272048982,0.00202107640284732,0.000905581257206578,0.00153761756705295,0.496560385668464,0.00161820678864094,0.00163974504138797,0.00185971383510941,0.00183888156681294,0.00175143150817336,0.00164267322871658,0.00162300811555549,0.00182092337128187,0.00176541082860254,0.00148459165900622,0.0017416817677266,0.00165334585434007,0.00168086776169551,0.00169851127811965,32.01,0.0036541095890411
"33.01",0.000701557897072047,0.505056588409526,0.0269716870580614,0.000867280701383422,0.00293045319543983,0.00136253720311702,0.000473541267961564,0.00522692855789897,0.0020210771154659,0.000905581332135197,0.00153761786277617,0.496560402120529,0.00161820702763016,0.00163974522389593,0.00185971424893527,0.00183888180037445,0.00175143160008956,0.00164267315396333,0.00162300805007992,0.0018209235426454,0.00176541094008381,0.0014845913953257,0.00174168211228232,0.00165334634950098,0.00168086764544567,0.00169851162021195,33.01,0.00376826484018265
"34.01",0.000701559068027824,0.505056591988247,0.0269716864210163,0.000867280729829112,0.00293045331801389,0.00136253768239364,0.000473541398645472,0.00522692991090234,0.00202107782808697,0.000905581407064315,0.0015376181585024,0.496560418572586,0.00161820726662038,0.00163974540640449,0.00185971466276169,0.00183888203393706,0.00175143169200648,0.0016426730792109,0.00162300798460535,0.00182092371400999,0.00176541105156602,0.00148459113164628,0.00174168245683903,0.00165334684466295,0.00168086752919699,0.00169851196232035,34.01,0.0038824200913242
"35.01",0.000701560238986876,0.505056595566959,0.026971685783959,0.00086728075827569,0.00293045344059006,0.00136253816167242,0.000473541529330268,0.0052269312639095,0.00202107854071049,0.000905581481993933,0.00153761845423117,0.496560435024633,0.00161820750561137,0.00163974558891383,0.00185971507658889,0.00183888226750112,0.00175143178392428,0.00164267300445942,0.0016230079191315,0.00182092388537525,0.00176541116304907,0.00148459086796771,0.00174168280139703,0.00165334733982647,0.00168086741294882,0.00169851230444451,35.01,0.00399657534246575
"36.01",0.000701561409949092,0.505056599145665,0.0269716851468734,0.000867280786723268,0.00293045356316846,0.00136253864095348,0.000473541660015619,0.00522693261691826,0.00202107925333667,0.000905581556924273,0.00153761874996233,0.496560451476673,0.00161820774460303,0.00163974577142406,0.00185971549041664,0.0018388825010664,0.0017514318758432,0.00164267292970882,0.00162300785365849,0.0018209240567415,0.00176541127453322,0.00148459060429018,0.00174168314595613,0.00165334783499105,0.00168086729670136,0.0016985126465846,36.01,0.00411073059360731
"37.01",0.000701562580914639,0.505056602724365,0.0269716845097837,0.000867280815171956,0.0029304536857494,0.00136253912023665,0.000473541790701804,0.00522693396993151,0.00202107996596557,0.000905581631855001,0.00153761904569627,0.496560467928706,0.00161820798359552,0.0016397459539349,0.00185971590424516,0.00183888273463256,0.00175143196776306,0.00164267285495917,0.00162300778818619,0.00182092422810864,0.00176541138601799,0.00148459034061366,0.00174168349051629,0.00165334833015696,0.00168086718045501,0.00169851298874046,37.01,0.00422488584474886
"38.01",0.000701563751883072,0.50505660630306,0.0269716838726862,0.000867280843621476,0.00293045380833246,0.00136253959952171,0.000473541921388876,0.0052269353229481,0.00202108067859735,0.000905581706786396,0.00153761934143304,0.496560484380732,0.00161820822258857,0.00163974613644663,0.00185971631807441,0.00183888296820017,0.00175143205968364,0.00164267278021057,0.00162300772271462,0.00182092439947651,0.00176541149750381,0.00148459007693796,0.00174168383507778,0.00165334882532386,0.0016808670642095,0.00169851333091214,38.01,0.00433904109589041
"39.01",0.00070156492285478,0.50505660988175,0.0269716832355676,0.000867280872071996,0.00293045393091801,0.0013625400788092,0.000473542052076614,0.00522693667596802,0.00202108139123208,0.00090558178171829,0.00153761963717258,0.496560500832748,0.00161820846158256,0.00163974631895925,0.00185971673190433,0.00183888320176884,0.00175143215160528,0.00164267270546287,0.00162300765724394,0.00182092457084515,0.00176541160899052,0.00148458981326333,0.00174168417964027,0.00165334932049216,0.00168086694796471,0.00169851367309981,39.01,0.00445319634703196
"40.01",0.000701566093829709,0.505056613460433,0.0269716825984423,0.000867280900523404,0.00293045405350578,0.00136254055809876,0.000473542182764908,0.00522693802899232,0.00202108210386931,0.000905581856650683,0.00153761993291474,0.496560517284758,0.00161820870057733,0.00163974650147264,0.00185971714573491,0.00183888343533872,0.00175143224352786,0.00164267263071605,0.00162300759177403,0.00182092474221462,0.00176541172047806,0.00148458954958952,0.00174168452420409,0.00165334981566179,0.00168086683172047,0.00169851401530302,40.01,0.00456735159817352
"41.01",0.000701567264807856,0.505056617039111,0.0269716819613036,0.000867280928975922,0.00293045417609589,0.00136254103739036,0.000473542313454089,0.00522693938201946,0.00202108281650937,0.000905581931583632,0.00153762022865966,0.496560533736759,0.00161820893957271,0.0016397466839867,0.00185971755956621,0.00183888366890977,0.00175143233545111,0.00164267255597006,0.0016230075263049,0.0018209249135851,0.00176541183196638,0.00148458928591677,0.00174168486876902,0.00165335031083275,0.0016808667154774,0.00169851435752211,41.01,0.00468150684931507
"42.01",0.000701568435788946,0.505056620617782,0.0269716813241452,0.000867280957429606,0.00293045429868866,0.00136254151668413,0.000473542444144048,0.00522694073505003,0.00202108352915226,0.000905582006517247,0.0015376205244072,0.496560550188754,0.00161820917856903,0.00163974686650176,0.0018597179733979,0.00183888390248216,0.00175143242737524,0.0016426724812249,0.00162300746083671,0.00182092508495624,0.00176541194345564,0.00148458902224474,0.00174168521333501,0.00165335080600465,0.00168086659923489,0.00169851469975718,42.01,0.00479566210045662
"43.01",0.000701569606773256,0.505056624196448,0.0269716806869701,0.000867280985884122,0.00293045442128309,0.00136254199598018,0.000473542574834618,0.00522694208808411,0.00202108424179748,0.000905582081451362,0.00153762082015774,0.49656056664074,0.00161820941756602,0.00163974704901754,0.00185971838723065,0.00183888413605576,0.00175143251930049,0.00164267240648075,0.00162300739536902,0.00182092525632827,0.00176541205494568,0.00148458875857388,0.00174168555790205,0.00165335130117811,0.00168086648299315,0.00169851504200819,43.01,0.00490981735159817
"44.01",0.000701570777760785,0.505056627775109,0.0269716800497847,0.000867281014339638,0.00293045454388025,0.00136254247527845,0.000473542705526242,0.00522694344112173,0.00202108495444553,0.000905582156386031,0.00153762111591088,0.496560583092718,0.00161820965656384,0.00163974723153426,0.00185971880106389,0.00183888436963064,0.00175143261122657,0.00164267233173726,0.00162300732990223,0.00182092542770113,0.00176541216643694,0.0014845884949039,0.00174168590247037,0.00165335179635256,0.00168086636675241,0.00169851538427496,44.01,0.00502397260273973
"45.01",0.000701571948751367,0.505056631353762,0.0269716794125873,0.000867281042796098,0.00293045466647901,0.00136254295457866,0.000473542836218477,0.00522694479416175,0.00202108566709602,0.000905582231321311,0.00153762141166658,0.496560599544688,0.00161820989556249,0.00163974741405171,0.00185971921489775,0.00183888460320664,0.00175143270315375,0.00164267225699477,0.00162300726443615,0.00182092559907487,0.00176541227792887,0.00148458823123482,0.00174168624703969,0.00165335229152841,0.00168086625051272,0.0016985157265576,45.01,0.00513812785388128
"46.01",0.000701573119745225,0.505056634932407,0.0269716787753707,0.000867281071253445,0.00293045478908044,0.00136254343388126,0.000473542966911378,0.00522694614720554,0.00202108637974924,0.000905582306256925,0.00153762170742505,0.496560615996652,0.00161821013456187,0.00163974759656993,0.00185971962873227,0.00183888483678379,0.00175143279508172,0.00164267218225317,0.00162300719897057,0.00182092577044929,0.00176541238942174,0.00148458796756673,0.00174168659160995,0.00165335278670559,0.00168086613427382,0.00169851606885624,46.01,0.00525228310502283
"47.01",0.000701574290742135,0.505056638511047,0.0269716781381495,0.000867281099711958,0.00293045491168475,0.00136254391318585,0.000473543097605,0.00522694750025238,0.00202108709240545,0.000905582381193426,0.00153762200318613,0.496560632448605,0.00161821037356213,0.00163974777908887,0.0018597200425674,0.00183888507036223,0.00175143288701024,0.0016426721075124,0.00162300713350588,0.00182092594182448,0.00176541250091555,0.00148458770389936,0.0017416869361816,0.00165335328188398,0.00168086601803558,0.00169851641117069,47.01,0.00536643835616438
"48.01",0.000701575461742265,0.505056642089683,0.0269716775009059,0.000867281128171471,0.00293045503429107,0.00136254439249278,0.0004735432282994,0.00522694885330277,0.00202108780506427,0.000905582456130094,0.00153762229894999,0.496560648900552,0.00161821061256312,0.00163974796160865,0.00185972045640337,0.00183888530394183,0.00175143297894004,0.00164267203277263,0.00162300706804203,0.00182092611320073,0.00176541261241031,0.001484587440233,0.00174168728075452,0.0016533537770636,0.00168086590179833,0.00169851675350086,48.01,0.00548059360730594
"49.01",0.000701576632745504,0.505056645668311,0.0269716768636463,0.000867281156631927,0.00293045515689977,0.00136254487180154,0.000473543358994688,0.00522695020635705,0.0020210885177257,0.00090558253106765,0.00153762259471651,0.496560665352491,0.00161821085156505,0.00163974814412926,0.00185972087023989,0.00183888553752259,0.00175143307087072,0.00164267195803358,0.00162300700257889,0.00182092628457781,0.00176541272390573,0.00148458717656758,0.00174168762532845,0.00165335427224422,0.0016808657855617,0.00169851709584673,49.01,0.00559474885844749
"50.01",0.000701577803751852,0.505056649246934,0.026971676226377,0.000867281185093438,0.0029304552795108,0.00136254535111247,0.00047354348969042,0.00522695155941538,0.00202108923038968,0.000905582606005595,0.00153762289048559,0.496560681804421,0.00161821109056753,0.00163974832665054,0.00185972128407741,0.00183888577110469,0.00175143316280224,0.00164267188329553,0.00162300693711648,0.00182092645595572,0.00176541283540221,0.00148458691290321,0.00174168796990354,0.00165335476742628,0.00168086566932607,0.00169851743820859,50.01,0.00570890410958904
"51.01",0.000701578974761252,0.50505665282555,0.0269716755890934,0.000867281213555893,0.002930455402124,0.00136254583042561,0.000473543620387207,0.0052269529124766,0.00202108994305644,0.000905582680944206,0.00153762318625733,0.496560698256343,0.0016182113295708,0.0016397485091727,0.00185972169791537,0.00183888600468796,0.00175143325473448,0.00164267180855848,0.00162300687165462,0.00182092662733457,0.00176541294689952,0.00148458664923989,0.00174168831447968,0.00165335526260968,0.00168086555309133,0.00169851778058644,51.01,0.00582305936073059
"52.01",0.00070158014577415,0.505056656404161,0.0269716749517999,0.000867281242019458,0.00293045552473981,0.00136254630974092,0.00047354375108466,0.00522695426554037,0.00202109065572598,0.000905582755883261,0.00153762348203196,0.496560714708258,0.00161821156857489,0.00163974869169536,0.00185972211175378,0.0018388862382725,0.00175143334666772,0.00164267173382221,0.00162300680619382,0.00182092679871398,0.00176541305839767,0.0014845863855773,0.00174168865905688,0.00165335575779424,0.00168086543685725,0.00169851812298016,52.01,0.00593721461187215
