"","tSI.fup.CP","tSI.PL.CP","tSI.PA.CP","tSI.PK.CP","tSI.PSk.CP","tSI.PR.CP","tSI.PG.CP","tSI.VSk.CP","tSI.VK.CP","tSI.VFil.CP","tSI.VG.CP","tSI.VL.CP","tSI.VA.CP","tSI.VR.CP","tSI.VP.CP","tSI.QSk.CP","tSI.QK.CP","tSI.QG.CP","tSI.QL.CP","tSI.QA.CP","tSI.QR.CP","tSI.QUr.CP","tSI.GFR.CP","tSI.CL_FiltPT.CP","tSI.CLbiliary.CP","tSI.CLfecal.CP","Times","Year"
"26.01",0.00113810895571853,0.36591418888595,0.0332035152474353,0.00600857886834929,0.00340883152379177,0.269248595034437,0.000981234897032901,0.00287912472325753,0.00286205467996641,0.00107182635462317,0.000999153150537158,0.197624127127895,0.0220926453118436,0.171853093891255,0.126462838306539,0.00451665006366018,0.00203115264482367,0.00326365220398217,0.00231569799278424,0.00356713814909888,0.00431201835460624,0.00192057950800675,0.00437557924591019,0.00567323321827735,0.00251745721352945,0.00319725519101466,26.01,0.00296917808219178
"27.01",0.0011558650879494,0.365853336351804,0.0332183000424245,0.00607818184830837,0.00340706138626388,0.269128769375629,0.000980598452532289,0.00287977869950919,0.00286047529493929,0.00107148833922326,0.000998918470014165,0.19766915552594,0.0220847483457141,0.171818998779763,0.126456371796221,0.00451802492392701,0.00202869026156027,0.00326244343460207,0.00231621662929757,0.00356550372891404,0.00430978899972161,0.00192926325696863,0.00438750322825328,0.00568770990322156,0.00251661764206648,0.00320165134872081,27.01,0.00308333333333333
"28.01",0.00117432290658093,0.365791795502646,0.0332330382628294,0.00614836438887296,0.00340528725717755,0.269008764059931,0.000979962506486509,0.00288043130928852,0.00285889645294306,0.00107115040268919,0.000998684437537989,0.197713968438401,0.0220768349970486,0.17178464657765,0.126449751742331,0.00451939072474339,0.00202621663533613,0.00326122476938706,0.00231673278719517,0.00356385385832541,0.00430749447916785,0.00193831910672584,0.00439988734728047,0.00570270520287708,0.00251577437027202,0.00320606397379217,28.01,0.00319748858447489
"29.01",0.00119347990814596,0.36572956591626,0.0332477297119702,0.00621912736142367,0.00340350913676963,0.268888579699572,0.000979327061689661,0.00288108255226063,0.00285731815622492,0.00107081253880643,0.000998451051148774,0.197758565167757,0.0220689052690009,0.17175003705731,0.126442978077075,0.00452074744140019,0.0020237318907506,0.00325999618746386,0.00231724645480849,0.00356218854695221,0.00430513500636864,0.00194774711146406,0.00441273177788668,0.00571821929217875,0.0025149274027048,0.00321049312720503,29.01,0.00331164383561644
"30.01",0.00121333357987252,0.365666647180257,0.0332623741927206,0.00629047163478336,0.00340172702593389,0.268768216905215,0.000978692120867652,0.00288173242382939,0.00285574040663334,0.00107047474869952,0.000998218308726329,0.197802945018096,0.0220609591648024,0.171715169945555,0.126436050733928,0.004522095045981,0.00202123614950578,0.00325875766963608,0.0023177576201157,0.0035605078057013,0.00430271076172799,0.0019575473295159,0.00442603668391552,0.00573425229620252,0.00251407674594191,0.00321493886877271,30.01,0.00342579908675799
"31.01",0.00123388139946277,0.365603038888764,0.0332769715091938,0.0063623980751961,0.00339994092491858,0.268647676285044,0.000978057686818379,0.0028823809238538,0.00285416320651233,0.0010701370255825,0.000997986208301493,0.197847107283859,0.0220529966875613,0.17168004504182,0.126428969648048,0.00452343351489972,0.00201872953630278,0.00325750919514676,0.0023182662715731,0.00355881164558016,0.00430022197419559,0.00196771981088413,0.004439802229247,0.00575080434425488,0.00251322240412173,0.00321940126030607,31.01,0.00353995433789954
"32.01",0.00125512083619852,0.365538740646703,0.0332915214645907,0.00643490754634264,0.00339815083501152,0.268526958445924,0.000977423762229934,0.00288302804847018,0.00285258655754526,0.00106979936889005,0.000997754747666235,0.197891051267205,0.0220450178405517,0.171644662066154,0.126421734755788,0.00452476281916439,0.0020162121738128,0.00325625074584379,0.0023187723970314,0.00355710007921042,0.00429766885872924,0.0019782646136425,0.0044540285634139,0.00576787553049969,0.00251236438470941,0.00322388036137302,32.01,0.0036541095890411
"33.01",0.00127704935035724,0.365473752064316,0.0333060238640835,0.00650800090930466,0.00339635675638634,0.268406063991825,0.000976790349916867,0.00288367379736341,0.00285101046225702,0.00106946177333378,0.000997523924884058,0.197934776283148,0.0220370226268458,0.171609020810513,0.126414345995269,0.00452608293696781,0.00201368418883068,0.00325498230079846,0.00231927598515314,0.00355537311885958,0.0042950516597857,0.00198918178233867,0.00446871584020012,0.00578546593783775,0.00251150269102445,0.00322837623401469,33.01,0.00376826484018265
"34.01",0.00129966439476079,0.365408072764308,0.0333204785110476,0.00658167902257858,0.00339455869087395,0.268284993525886,0.000976157452516224,0.00288431816615462,0.00284943492206868,0.00106912423844185,0.000997293737623273,0.197978281621764,0.0220290110497782,0.171573121015892,0.126406803305666,0.00452739383682721,0.00201114570414109,0.0032537038432757,0.00231977702356587,0.0035536307790049,0.00429237060355139,0.00200047137115418,0.00448386419357851,0.00580357561276033,0.0025106373319312,0.00323288893875986,34.01,0.0038824200913242
"35.01",0.00132296341359459,0.365341702372622,0.0333348852119092,0.00665594274204768,0.00339275663837,0.268163747647734,0.000975525072881234,0.00288496115510199,0.00284785993981287,0.00106878675938649,0.000997064184025565,0.198021566600741,0.0220209831123587,0.171536962478243,0.126399106628109,0.00452869549979451,0.00200859684737313,0.00325241535172562,0.00232027550126348,0.00355187307298055,0.00428962595088862,0.00201213342638973,0.00449947376881106,0.00582220459181089,0.00250976830905851,0.00323741853795985,35.01,0.00399657534246575
"36.01",0.00134694384472402,0.36527464053046,0.0333492437699198,0.00673079292097174,0.00339095060149788,0.268042326956964,0.000974893213564032,0.00288560275982779,0.00284628551647264,0.00106844933419339,0.000996835261583673,0.198064630499657,0.0220129388180194,0.171500544940142,0.126391255904541,0.00452998789621564,0.00200603774140951,0.00325111681144421,0.00232077140527591,0.00355010001733924,0.00428681795712667,0.00202416799825953,0.00451554468222513,0.00584135288900376,0.00250889563326158,0.00324196509179959,36.01,0.00411073059360731
"37.01",0.00137160311750104,0.36520688687888,0.0333635539934028,0.00680623040996124,0.00338914057944468,0.267920732048586,0.00097426187746279,0.00288624298105442,0.00284471165547082,0.0010681119585964,0.000996606968586677,0.198107472663937,0.0220048781695938,0.171463868195353,0.126383251079241,0.00453127100219155,0.00200346851673316,0.00324980819949539,0.00232126472544747,0.00354831162606695,0.0042839468980445,0.00203657512847704,0.00453207707322447,0.00586102049302921,0.00250801930648352,0.00324652866320809,37.01,0.00422488584474886
"38.01",0.00139693865635082,0.365138441078635,0.0333778156848655,0.00688225605653385,0.00338732657588572,0.267798963518899,0.000973631067166969,0.00288688181305836,0.00284313835720729,0.00106777463104839,0.000996379302207129,0.198150092347925,0.0219968011707173,0.171426932003741,0.126375092096832,0.00453254479024179,0.00200088929405664,0.00324848950455399,0.00232175544897935,0.00354650791804154,0.00428101304300363,0.00204935486390652,0.00454907103588793,0.0058812073671918,0.00250713933833429,0.00325110931329431,38.01,0.00433904109589041
"39.01",0.00142294787685133,0.365069302784642,0.0333920286537392,0.00695887070723713,0.00338550859057425,0.267677021957893,0.000973000785454015,0.00288751925860882,0.00284156562498508,0.00106743734638715,0.000996152261005179,0.198192488917838,0.0219887078243021,0.171389736157163,0.126366778904825,0.00453380923875233,0.0019983002046182,0.00324716070175315,0.0023222435646219,0.00354468890920909,0.00427801669200238,0.0020625072463605,0.00456652670648423,0.00590191346926663,0.0025062557302038,0.00325570710462311,39.01,0.00445319634703196
"40.01",0.00144962819196068,0.364999471680583,0.0334061927034547,0.00703607520523801,0.00338368662608446,0.267554907959369,0.000972371034910791,0.00288815531211888,0.0028399934597787,0.00106710010430362,0.000995925842164569,0.198234661605693,0.0219805981337138,0.171352280415336,0.126358311450227,0.00453506431670836,0.0019957013727351,0.00324582177878547,0.00232272905993605,0.00354285461865331,0.00427495812474967,0.00207603231913347,0.00458444416749302,0.00592313871305443,0.00250536849499023,0.00326032209850933,40.01,0.00456735159817352
"41.01",0.00147697700467455,0.364928947430756,0.0334203076448961,0.00711387038820523,0.0033818606828389,0.267432622107076,0.000971741818356997,0.00288878997363966,0.00283842186436774,0.00106676289992227,0.00099570004380094,0.198276609804532,0.02197247210194,0.171314564591637,0.1263496896842,0.00453631000646615,0.0019930929287534,0.00324447271582713,0.0023232119243408,0.00354100506414363,0.00427183765673724,0.00208993012022185,0.00460282353348598,0.00594488300576426,0.00250447763114807,0.00326495435841394,41.01,0.00468150684931507
"42.01",0.0015049917160439,0.364857729736785,0.0334343732825237,0.00719225709526388,0.00338003076347537,0.267310164990783,0.000971113138388291,0.00288942324039616,0.00283685084039569,0.00106642573055002,0.000995474863436185,0.198318332761506,0.0219643297323779,0.171276588446439,0.126340913556635,0.00453754627742993,0.00199047499764207,0.00324311349824518,0.00232369214528902,0.00353914026626294,0.00426865559947569,0.00210420069019246,0.00462166488323101,0.00596714623012193,0.00250358315076651,0.00326960394592608,42.01,0.00479566210045662
"43.01",0.00153366972040123,0.364785818291645,0.0334483894250405,0.00727123616076493,0.00337819686950376,0.267187537193399,0.000970484997709509,0.00289005511099565,0.00283528038986494,0.00106608859326041,0.000995250298894246,0.198359829804744,0.0219561710281692,0.171238351777116,0.126331983020534,0.00453877310659483,0.00198784770813965,0.00324174410864031,0.00232416971145435,0.00353726024514021,0.00426541227380088,0.00211884406598162,0.00464096830681366,0.00598992824404492,0.00250268505839166,0.0032742709240136,43.01,0.00490981735159817
"44.01",0.001563008407619,0.364713212802005,0.0334623558805474,0.00735080841677436,0.00337635900285158,0.267064739297109,0.000969857398984231,0.00289068558370109,0.00283371051472991,0.00106575148499566,0.00099502634787656,0.198401100243225,0.0219479959925438,0.171199854373602,0.126322898029916,0.00453999046899849,0.00198521118819985,0.00324036453090901,0.00232464461116733,0.0035353650219379,0.00426210800987363,0.00213386028379838,0.00466073388275186,0.00601322888522244,0.00250178336066149,0.00327895535543432,44.01,0.00502397260273973
"45.01",0.00159300516311349,0.364639912982788,0.0334762724575487,0.00743097469265019,0.00337451716551083,0.266941771881925,0.000969230344879524,0.00289131465682817,0.00283214121694553,0.00106541440271293,0.000994803008079615,0.198442143386992,0.0219398046287308,0.171161096029339,0.126313658540273,0.00454119833991058,0.00198256556604501,0.00323897474916768,0.00232511683280328,0.00353345461854533,0.00425874314592558,0.00214924937844436,0.00468096168357022,0.00603704796931006,0.00250087806415757,0.00328365730314657,45.01,0.00513812785388128
"46.01",0.00162365736813395,0.364565918557697,0.0334901389649588,0.00751173581506555,0.00337267135956947,0.266818635525722,0.000968603838048532,0.00289194232872783,0.00283057249846128,0.00106507734337413,0.000994580277178003,0.198482958547244,0.021931596939957,0.17112207654051,0.126304264508567,0.00454239669472258,0.00197991097009296,0.00323757474781665,0.00232558636475995,0.00353152905758263,0.00425531802829244,0.00216501138332519,0.0047016517755248,0.00606138529000748,0.00249996917551556,0.00328837683024921,46.01,0.00525228310502283
"47.01",0.00165496240009209,0.364491229259205,0.0335039552121063,0.00759309260795644,0.00337082158721966,0.2666953308044,0.000967977881144244,0.0028925685977971,0.00282900436120503,0.00106474030393253,0.000994358152832775,0.198523545035721,0.021923372929459,0.171082795705951,0.126294715893219,0.00454358550887071,0.00197724752889739,0.00323616451161097,0.00232605319546257,0.00352958836242288,0.00425183301118526,0.00218114633050663,0.0047228042184901,0.0060862406191118,0.00249905670148307,0.00329311400000472,47.01,0.00536643835616438
"48.01",0.001686917632885,0.364415844828536,0.033517721008684,0.00767504589258614,0.00336896785072476,0.266571858291456,0.0009673524767986,0.00289319346251258,0.00282743680711923,0.00106440328134925,0.000994136632682463,0.198563902165226,0.0219151326004516,0.171043253327113,0.126285012654135,0.00454476475800085,0.00197457537116386,0.00323474402543862,0.00232651731334661,0.00352763255712969,0.00424828845681489,0.00219765425062155,0.0047444190662338,0.0061116137066584,0.0024981406487687,0.00329786887583179,48.01,0.00548059360730594
"49.01",0.00171952043714374,0.364339765015619,0.0335314361649028,0.00775759648742629,0.00336711015249509,0.266448218558662,0.000966727627656172,0.0028938169213214,0.00282586983811595,0.00106406627258926,0.000993915714369464,0.198604029248849,0.0219068759562106,0.171003449207929,0.126275154752731,0.00454593441771871,0.00197189462574492,0.00323331327467953,0.00232697870685365,0.0035256616665502,0.00424468473505038,0.00221453517296895,0.00476649636591986,0.00613750428100455,0.00249722102430165,0.00330264152127084,49.01,0.00559474885844749
"50.01",0.00175276818056027,0.36426298957932,0.0335451004913426,0.00784074520823079,0.00336524849500599,0.266324412175542,0.000966103336349011,0.00289443897272752,0.0028243034561102,0.00106372927461316,0.000993695395510064,0.198643925600724,0.0218986030000097,0.170963383155244,0.126265142151885,0.00454709446375783,0.00196920542159755,0.00323187224496975,0.00232743736445578,0.00352367571624534,0.00424102222327687,0.00223178912546256,0.0047890361584751,0.00616391204842022,0.00249629783504732,0.0033074320000289,50.01,0.00570890410958904
"51.01",0.00178665822819075,0.364185518287217,0.0335587137990205,0.00792449286801284,0.00336338288084188,0.266200439709471,0.000965479605502639,0.00289505961528929,0.00282273766300258,0.00106339228438055,0.000993475673702293,0.198683590535843,0.0218903137351142,0.170923054978707,0.126254974815913,0.00454824487197181,0.00196650788775452,0.00323042092222225,0.00232789327464491,0.00352167473248977,0.0042373013062857,0.00224941613463041,0.00481203847854088,0.00619083669324405,0.00249537108801514,0.00331224037596969,51.01,0.00582305936073059
"52.01",0.00182118794273789,0.364107350915805,0.0335722758993591,0.00800884027704469,0.0033615133126746,0.266076301725722,0.000964856437729233,0.00289567884760524,0.00282117246069018,0.00106305529885276,0.000993256546524002,0.19872302337006,0.0218820081647949,0.170882464490738,0.126244652710612,0.00454938561832621,0.00196380215331982,0.00322895929265672,0.00232834642593731,0.00351965874229621,0.00423352237617163,0.00226741622560671,0.00483550335442529,0.00621827787793265,0.00249444079028338,0.00331706671310814,52.01,0.00593721461187215
"53.01",0.00185635468484366,0.364028487250513,0.0335857866041996,0.00809378824282925,0.00335963979327007,0.265951998787409,0.000964233835640749,0.00289629666831419,0.00281960785106616,0.00106271831499247,0.000993038011543135,0.198762223420059,0.0218736862923173,0.170841611506515,0.126234175803255,0.00455051667888262,0.00196108834744997,0.00322748734280178,0.00232879680687279,0.00351762777337892,0.0042296858321679,0.00228578942214044,0.0048594308081052,0.0062462352430581,0.00249350694900463,0.00332191107559856,53.01,0.0060513698630137
