"","tSI.fup.CP","tSI.PL.CP","tSI.PA.CP","tSI.PK.CP","tSI.PSk.CP","tSI.PR.CP","tSI.PG.CP","tSI.VSk.CP","tSI.VK.CP","tSI.VFil.CP","tSI.VG.CP","tSI.VL.CP","tSI.VA.CP","tSI.VR.CP","tSI.VP.CP","tSI.QSk.CP","tSI.QK.CP","tSI.QG.CP","tSI.QL.CP","tSI.QA.CP","tSI.QR.CP","tSI.QUr.CP","tSI.GFR.CP","tSI.CL_FiltPT.CP","tSI.CLbiliary.CP","tSI.CLfecal.CP","Times","Year"
"10.01",0.000317712818128202,0.310631660925791,0.0524717880574959,0.00268044072884227,0.00323727685717551,0.369231993605213,0.000793102792757627,0.00334469850624186,0.00317890498417994,0.00115494013220407,0.00101682018610993,0.155541624731686,0.0150500874934599,0.166569652876198,0.10517966234968,0.00283152328143416,0.00364295508835988,0.00545519631009306,0.00307276634966264,0.00234465163518477,0.00320069757157276,0.00255876470711142,0.000696552004809781,0.0125178199093013,0.00395213505082342,0.00663062954945931,10.01,0.00114269406392694
"11.01",0.000319813659949153,0.310577280511586,0.0524910402270317,0.00271304225847374,0.00323409563590388,0.369056649992813,0.000792515384954395,0.00334440247084616,0.00317800887035563,0.00115520512566297,0.00101600584873818,0.155538582894627,0.0150444730008543,0.166610790842685,0.105228667375889,0.00282928341828559,0.00363757795689762,0.00545498152290069,0.00307481179542712,0.00234192612649986,0.00320348965152373,0.00256034931422422,0.000697583966484783,0.0125316842748503,0.00394990689352454,0.00664065174478012,11.01,0.00125684931506849
"12.01",0.000322102489438258,0.31052215705692,0.0525101775202178,0.00274594653692412,0.00323091635772166,0.368881040165905,0.000791928919879448,0.0033441011045291,0.00317711299187445,0.00115546900821534,0.00101519218189572,0.155535340059095,0.0150388483304102,0.166651570828829,0.105277619127731,0.0028270340243422,0.00363216807086675,0.00545474472665264,0.00307685181495942,0.00233920309514507,0.00320625963614596,0.0025623903763109,0.000698746687603558,0.0125465068640361,0.00394767104493615,0.00665071234776249,12.01,0.00137100456621005
"13.01",0.000324579409796577,0.310466290165403,0.0525291995320689,0.00277915407543583,0.00322773902647955,0.368705165529214,0.000791343398674482,0.00334379440318833,0.00317621734906143,0.00115573177574729,0.00101437918673974,0.155531895990312,0.0150332134931598,0.166691991595634,0.105326517284206,0.00282477512335544,0.00362672571194772,0.00545448586248148,0.00307888637167381,0.00233648254029478,0.00320900734961982,0.00256488677264921,0.000700040401399316,0.0125622888850839,0.00394542752094273,0.00666081150836551,13.01,0.0014851598173516
"14.01",0.000327244523883941,0.310409679468904,0.0525481058595704,0.00281266537077696,0.00322456364963719,0.368529027517981,0.000790758820723769,0.00334348235972021,0.00317532193784476,0.00115599342319933,0.00101356686623616,0.155528250470836,0.0150275685001185,0.166732051902047,0.10537536151193,0.00282250673995171,0.00362125115925999,0.00545420484468156,0.00308091543578742,0.00233376446393718,0.00321173262773394,0.00256783738716421,0.00070146534034865,0.0125790315062497,0.00394317632358415,0.00667094935325929,14.01,0.00159931506849315
"15.01",0.000330097933224249,0.310352324595263,0.0525668960985763,0.00284648094348799,0.00322139022732815,0.368352627488599,0.000790175190083342,0.00334316497602732,0.00317442676106433,0.00115625394758673,0.00101275522059152,0.155524403261408,0.0150219133646888,0.166771750523307,0.105424151500339,0.00282022889377598,0.00361574470302772,0.00545390162592713,0.00308293896401685,0.00233104886258761,0.0032144352833714,0.00257124108728735,0.000703021739161425,0.0125967358438206,0.00394091748231401,0.00668112605931204,15.01,0.0017134703196347
"16.01",0.0003331397398188,0.31029422519876,0.0525855698405484,0.00288060129446022,0.00321821877346684,0.368175966915726,0.000789592506670822,0.00334284224368808,0.00317353182063801,0.00115651334190553,0.00101194425194384,0.155520354174607,0.0150162480876934,0.166811086216055,0.10547288687072,0.00281794162021398,0.00361020662344763,0.00545357610897823,0.00308495691850363,0.00232833574140145,0.00321711517032863,0.00257509676306616,0.000704709828697636,0.0126154029999402,0.00393865100808427,0.00669134175754132,16.01,0.00182762557077626
"17.01",0.000336370044001333,0.310235380909321,0.0526041266798868,0.00291502691327394,0.00321504928466554,0.367999047156479,0.000789010766942655,0.00334251415516007,0.0031726371080994,0.00115677160402577,0.00101113396103197,0.155516102934001,0.0150105726943231,0.166850057741412,0.10552156734963,0.002815644933855,0.00360463721153681,0.0054532282536372,0.00308696927626922,0.00232562509594414,0.00321977209094942,0.00257940326946254,0.000706529844188064,0.0126350339067237,0.00393637690115956,0.00670159657240538,17.01,0.00194178082191781
"18.01",0.000339788946296826,0.310175791480767,0.0526225662601467,0.00294975831253308,0.00321188177028692,0.367821869593088,0.000788429978147598,0.00334218071467085,0.00317174262795655,0.00115702872574991,0.00101032435318277,0.155511649426541,0.0150048871843506,0.166888663949766,0.10557019259377,0.00281333886246515,0.00359903675616818,0.00545285798913347,0.00308897599398456,0.00232291692894948,0.00322240592625406,0.00258415948797291,0.000708482017842238,0.0126556296823372,0.00393409518251903,0.00671189069041678,18.01,0.00205593607305936
"19.01",0.000343396545944286,0.310115456484486,0.052640888093849,0.00298479598389412,0.00320871623516583,0.367644435629939,0.000787850137972446,0.00334184190476727,0.00317084837503273,0.00115728470830179,0.00100951542256578,0.155506993243912,0.014999191582549,0.166926903494525,0.105618762254316,0.00281102343641337,0.00359340554984994,0.00545246524054765,0.00309097703967831,0.0023202112379947,0.00322501642878092,0.00258936427132878,0.000710566583091765,0.0126771910934149,0.00393180586570768,0.00672222421043678,19.01,0.00217009132420091
"20.01",0.000347192941551278,0.310054375736962,0.052659091902979,0.00302014043057613,0.00320555268028372,0.367466746578871,0.000787271248723243,0.00334149774242798,0.00316995435525685,0.00115753955072601,0.00100870718222845,0.155502134284098,0.0149934858811619,0.166964775241895,0.105667276036161,0.00280869866958749,0.00358774388515104,0.00545204994924531,0.00309297237307438,0.00231750802754188,0.00322760349655205,0.00259501650513483,0.000712783775713766,0.012699719155621,0.00392950896432881,0.0067325973404862,20.01,0.00228424657534247
"21.01",0.000351178232045501,0.30999254887845,0.0526771772013537,0.00305579214442447,0.00320239111570336,0.367288803893995,0.000786693309007935,0.00334114820545267,0.00316906056243127,0.00115779323578408,0.00100789962745351,0.155497072383739,0.0149877701062504,0.167002277984467,0.105715733581544,0.00280636460577072,0.00358205205653661,0.00545161204460581,0.00309496196402731,0.00231480729107075,0.00323016695469325,0.0026011150335537,0.000715133826435954,0.0127232146107574,0.00392720449174982,0.00674301017974699,21.01,0.00239840182648402
"22.01",0.000355352514681551,0.309929975674134,0.0526951436249634,0.00309175162132796,0.00319923154449597,0.367110608902627,0.000786116320921904,0.00334079329688575,0.00316816699690448,0.0011580457674345,0.00100709275452271,0.155491807241686,0.0149820442648261,0.167039410481562,0.105764134569847,0.00280402125589357,0.00357633036162258,0.0054511514671971,0.00309694577537939,0.00231210903409163,0.00323270662394415,0.00260765872335095,0.000717616970071611,0.0127476782677829,0.00392489246321287,0.00675346289270284,22.01,0.00251255707762557
"23.01",0.000359715886528278,0.309866655849798,0.0527129907790336,0.0031280193534528,0.00319607397152283,0.366932162970487,0.000785540285233977,0.0033404330118918,0.0031672736582829,0.00115829713980631,0.00100628657337321,0.155486338673488,0.0149763083681179,0.167076171535566,0.105812478670232,0.00280166865259068,0.00357057909745107,0.00545066815136269,0.0030989237719799,0.00230941325437262,0.00323522234666962,0.00261464643116138,0.000720233440203333,0.0127731108544734,0.00392257289233522,0.00676395562743209,23.01,0.00262671232876712
"24.01",0.000364268444003335,0.309802589164041,0.0527307182716246,0.00316459583178097,0.00319291840184066,0.366753467451506,0.000784965202744403,0.00334006734693953,0.00316638054567897,0.00115854734977733,0.00100548108261433,0.155480666462897,0.0149705624277766,0.167112559939571,0.105860765551634,0.00279930682181007,0.00356479856396202,0.00545016203415682,0.00310089591865753,0.00230671995220999,0.00323771395258282,0.00262207701296452,0.000722983470591243,0.0127995130476796,0.00392024579350103,0.00677448853195328,24.01,0.00274086757990868
"25.01",0.000369010282839366,0.309737775385086,0.0527483257131951,0.00320148154548694,0.0031897648403057,0.366574523693328,0.000784391074232116,0.00333969629855657,0.00316548765822272,0.00115879639032357,0.00100467628409745,0.15547479040266,0.0149648064552427,0.167148574507181,0.105908994882939,0.00279693579151091,0.00355898906220536,0.00544963305263246,0.00310286218016093,0.00230402912738797,0.00324018129585613,0.00262994932193689,0.000725867295044147,0.0128268854876962,0.00391791118109841,0.0067850617574553,25.01,0.00285502283105023
"26.01",0.000373941498133523,0.309672214295201,0.052765812713729,0.0032386769820712,0.00318661329172221,0.366395333038238,0.000783817900524564,0.00333931986280328,0.00316459499527338,0.00115904426038493,0.00100387217945935,0.155468710276721,0.014959040462176,0.167184214027877,0.105957166332998,0.00279455558726627,0.00355315089445318,0.00544908114545228,0.00310482252175259,0.00230134078008476,0.00324262419563015,0.00263826220937963,0.000728885147438407,0.0128552287452728,0.00391556907019436,0.00679567545131199,26.01,0.00296917808219178
"27.01",0.000379062184385492,0.30960590568844,0.0527831788870123,0.00327618262747953,0.00318346376102041,0.36621589682091,0.000783245682383138,0.00333893803664737,0.00316370255589365,0.00115929095145456,0.00100306877040773,0.15546242588552,0.0149532644602214,0.1672194773306,0.106005279570059,0.00279216623889394,0.00354728436454749,0.0054485062503481,0.00310677690799399,0.00229865490989706,0.00324504251764507,0.00264701452477445,0.000732037261727714,0.0128845433662558,0.00391321947523565,0.00680632976680268,27.01,0.00308333333333333
"28.01",0.000384372435393465,0.309538849374713,0.0528004238476125,0.00331399896585682,0.0031803162530824,0.366036216370664,0.000782674420571339,0.00333855081636986,0.00316281033925214,0.00115953646478567,0.00100226605850917,0.155455937012834,0.0149474784611707,0.167254363202709,0.106053334262023,0.00278976777147949,0.00354138977768614,0.00544790830770647,0.00310872530366207,0.00229597151718641,0.00324743607074263,0.00265620511548731,0.000735323871911997,0.012914829811616,0.00391086241165528,0.00681702485143715,28.01,0.00319748858447489
"29.01",0.000389872344416453,0.309471045174848,0.052817547211293,0.00335212647958233,0.0031771707727406,0.365856293011023,0.000782104115848947,0.0033381581991202,0.00316191834448959,0.00115978078826912,0.00100146404549945,0.155449243466735,0.0149416824767052,0.167288870494648,0.106101330076673,0.00278736021682985,0.00353546744020289,0.0054472872557893,0.00311066767366042,0.00229329060130523,0.00324980474567621,0.00266583282693489,0.000738745212045977,0.012946088543426,0.00390849789404252,0.00682776086066567,29.01,0.00331164383561644
"30.01",0.000395562003944083,0.309402492926799,0.0528345485952793,0.00339056564926288,0.00317402732479821,0.36567612805944,0.000781534768967695,0.00333776018097948,0.00316102657082584,0.00116002392776327,0.00100066273295335,0.155442345026521,0.0149358765187951,0.167322997973731,0.10614926668141,0.00278494359862641,0.00352951765962928,0.00544664303702685,0.00311260398293889,0.00229061216287024,0.00325214832778026,0.00267589650266953,0.000742301516237942,0.0129783199045166,0.00390612593847384,0.00683853794037603,30.01,0.00342579908675799
"31.01",0.000401441506000633,0.309333192477499,0.0528514276182438,0.00342931695376658,0.0031708859140312,0.365495722827286,0.000780966380668269,0.00333735675958508,0.00316013501736523,0.00116026587016077,0.000999862122622486,0.155435241512005,0.0149300605991587,0.167356744544736,0.106197143743399,0.00278251795164858,0.00352354074468791,0.0054459755899301,0.00311453419645324,0.00228793620082562,0.00325446670103324,0.00268639498435108,0.000745993018648416,0.0130115242481025,0.00390374655945108,0.00684935625079858,31.01,0.00353995433789954
"32.01",0.000407510941734857,0.309263143693399,0.0528681839004086,0.00346838087011814,0.00316774654520779,0.365315078619738,0.000780398951680084,0.0033369479307363,0.00315924368335363,0.00116050661634254,0.00099906221600754,0.155427932694084,0.0149242347299615,0.167390108969764,0.106244960929459,0.00278008329691554,0.00351753700523449,0.00544528485950829,0.00311645827919915,0.00228526271626511,0.00325675969169936,0.00269732711185616,0.000749819953494213,0.0130457018465887,0.00390135977386491,0.00686021593413755,32.01,0.0036541095890411
"33.01",0.000413770401966607,0.309192346446858,0.0528848170636739,0.00350775787362506,0.00316460922307177,0.36513419673572,0.000779832482721676,0.00333653369279802,0.00315835256785074,0.00116074615704892,0.000998263014926726,0.155420418410434,0.0149183989229364,0.167423090115867,0.106292717906169,0.00277763967384048,0.00351150675219336,0.00544457078380473,0.00311837619619326,0.00228259170746481,0.00325902717740884,0.00270869172326788,0.000753782555041049,0.0130808529419922,0.00389896559586006,0.00687111715019406,33.01,0.00376826484018265
"34.01",0.000420219976461522,0.309120800633877,0.0529013267313942,0.00354744843764071,0.00316147395234284,0.364953078468024,0.000779266974501314,0.00333611404097711,0.00315746167015279,0.00116098449434843,0.000997464520776203,0.155412698415657,0.014912553190499,0.167455686787816,0.10634041433981,0.00277518709717867,0.00350545029749522,0.00544383331133574,0.00312028791248298,0.00227992317633413,0.00326126896783402,0.002720487654988,0.000757881057606991,0.0131169776948403,0.00389656404349886,0.00688206004812941,34.01,0.0038824200913242
"35.01",0.000426859754880715,0.30904850615127,0.0529177125285668,0.0035874530338873,0.00315834073771926,0.364771725103274,0.000778702427717826,0.0033356889747343,0.00315657098925221,0.00116122161978133,0.000996666735495366,0.15540477257533,0.0149066975443131,0.167487897880906,0.106388049896387,0.00277272561372466,0.00349936795408251,0.00544307237856168,0.00312219339315173,0.00227725712006133,0.00326348493749284,0.00273271374172618,0.00076211569555662,0.0131540762352855,0.00389415513011998,0.00689304478745795,35.01,0.00399657534246575
"36.01",0.000433689825528605,0.308975462926229,0.0529339740817157,0.00362777213190263,0.00315520958388377,0.364590137921877,0.000778138843062826,0.00333525848819854,0.00315568052453802,0.00116145753117397,0.000995869660318116,0.155396640614708,0.014900831997155,0.167519722197882,0.106435624241609,0.00277025524269264,0.00349326003574457,0.00544228793904106,0.00312409260331792,0.0022745935419281,0.00326567492520718,0.00274536881662646,0.000766486703301539,0.0131921486510744,0.00389173887551902,0.00690407151422395,36.01,0.00411073059360731
"37.01",0.000440710276996603,0.308901670878078,0.0529501110190284,0.00366840619964381,0.00315208049549709,0.364408318197945,0.000777576221215548,0.00333482258258272,0.00315479027487742,0.00116169222152007,0.000995073297378468,0.15538830244552,0.0148949565603643,0.167551158611269,0.106483137041006,0.00276777601882155,0.00348712685724434,0.00544147992572364,0.00312598550813525,0.00227193243690965,0.00326783879966058,0.00275845171104167,0.000770994315301865,0.0132311949554448,0.00388931529151149,0.00691514038876834,37.01,0.00422488584474886
"38.01",0.000447921195984691,0.308827129967814,0.0529661229703305,0.00370935570156572,0.00314895347719424,0.364226267199397,0.000777014562846567,0.00333438124990798,0.00315390023980255,0.00116192569043688,0.000994277647605901,0.15537975774283,0.0148890712473208,0.167582205960708,0.106530587959781,0.00276528796645831,0.00348096873405396,0.00544064830057067,0.00312787207280024,0.00226927381037867,0.00326997639205756,0.00277196125502754,0.000775638766060738,0.0132712151199858,0.00388688440057811,0.00692625156258736,38.01,0.00433904109589041
"39.01",0.000455322670270153,0.30875184013407,0.0529820095670983,0.00375062110498731,0.00314582853358553,0.364043986187793,0.000776453868614357,0.00333393449326824,0.00315301041796673,0.00116215792825336,0.000993482713466332,0.155371006474226,0.0148831760696512,0.167612863129986,0.106577976662943,0.00276279112640926,0.00347478598260653,0.00543979299167546,0.00312975226253942,0.00226661765845926,0.00327208758967706,0.00278589627703169,0.000780420290126982,0.0133122090823682,0.00388444621172707,0.00693740519409863,39.01,0.00445319634703196
"40.01",0.000462914784685131,0.308675801379655,0.0529977704424742,0.0037922028726925,0.00314270566926483,0.36386147641848,0.000775894139171396,0.00333348230639258,0.00315212080920191,0.00116238893768716,0.000992688495811855,0.155362048248592,0.0148772710401666,0.167643128946843,0.106625302815221,0.00276028551446789,0.00346857891984381,0.00543891395851498,0.00313162604262884,0.00226396398319012,0.00327417220804921,0.00280025560406838,0.000785339122089779,0.013354176693662,0.00388200075227046,0.00694860143384091,40.01,0.00456735159817352
"41.01",0.00047069762584534,0.3085990136513,0.0530134052312633,0.00383410145938462,0.00313958488881277,0.363678739140481,0.000775335375157227,0.00333302468895247,0.00315123141186824,0.00116261870998058,0.000991894996736298,0.155352883121709,0.014871356170774,0.167673002338049,0.10667256608111,0.00275777118083181,0.00346234786358612,0.00543801114174935,0.00313349337838537,0.00226131278152208,0.00327623013233269,0.00281503806161365,0.000790395496579055,0.0133971177784027,0.00387954802690904,0.00695984044426523,41.01,0.00468150684931507
"42.01",0.000478671277959808,0.308521476981266,0.0530289135699846,0.00387631732725474,0.00313646619677732,0.363495775596494,0.000774777577202068,0.00333256163688278,0.00315034222568089,0.00116284724170662,0.000991102217620943,0.155343510726404,0.01486543147445,0.167702482129093,0.106719766124866,0.00275524814273742,0.00345609313216255,0.00543708449500702,0.00313535423516453,0.0022586640554953,0.00327826121727098,0.00283024247397429,0.00079558964826687,0.0134410321114217,0.00387708806166048,0.00697112237657577,42.01,0.00479566210045662
"43.01",0.000486835825336818,0.308443191372362,0.0530442950969077,0.00391885093169281,0.00313334959769479,0.363312587022724,0.000774220745925425,0.00333209314863192,0.00314945324960714,0.00116307452905418,0.000990310160135732,0.15533393093983,0.0148594969636062,0.167731567218247,0.106766902610534,0.00275271643677949,0.00344981504454983,0.00543613396497417,0.00313720857837635,0.0022560178041986,0.00328026532150377,0.0028458676639686,0.000800921811862754,0.0134859194028825,0.00387462087094465,0.00698244738938614,43.01,0.00490981735159817
"44.01",0.000495191351473245,0.308364156853713,0.0530595494520409,0.00396170272702201,0.00313023509607513,0.363129174649283,0.000773664881939529,0.00333161922194392,0.00314856448279771,0.00116330056781638,0.000989518825873503,0.155324143574925,0.0148535526508943,0.167760256488157,0.106813975201893,0.00275017609455747,0.00344351392027065,0.00543515950155171,0.00313905637347872,0.00225337402745018,0.00328224230753382,0.00286191245317147,0.000806392222111707,0.0135317793171843,0.00387214647240869,0.00699381563966123,44.01,0.00502397260273973
"45.01",0.000503737939218263,0.308284373467306,0.0530746762770837,0.00400487316549902,0.00312712269639909,0.362945539699738,0.000773109985849174,0.00333113985466776,0.00314767592440029,0.00116352535384906,0.000988728216435419,0.155314148450508,0.0148475985489951,0.167788548828212,0.106860983562535,0.00274762714825111,0.00343719007931753,0.0054341610551944,0.00314089758597247,0.00225073272500326,0.0032841920390137,0.00287837566193216,0.000812001113794369,0.0135786114664566,0.00386966488364932,0.00700522728494685,45.01,0.00513812785388128
"46.01",0.000512475670766011,0.308203841269068,0.053089675215534,0.00404836269736869,0.00312401240314036,0.362761683391295,0.00077255605824178,0.00333065504475144,0.00314678757355497,0.00116374888302645,0.000987938333414151,0.15530394538714,0.0148416346706384,0.167816443132989,0.106907927355828,0.00274506963033899,0.00343084384216369,0.00543313857702793,0.00314273218141264,0.00224809389660197,0.00328611438110277,0.00289525610935809,0.000817748721729739,0.0136264154108469,0.00386717612239518,0.00701668248314635,46.01,0.00525228310502283
"47.01",0.000521404627652211,0.308122560328815,0.053104545912745,0.00409217177082677,0.00312090422076022,0.362577606934732,0.00077200309970038,0.00333016479016041,0.00314589942940707,0.00116397115121442,0.0009871491783911,0.155293534206823,0.0148356610285968,0.16784393830204,0.106954806244894,0.00274250357348266,0.00342447552964648,0.00543209201906114,0.00314456012541503,0.00224545754198879,0.00328800920032796,0.00291255261340584,0.000823635280765678,0.0136751906586973,0.00386468020655806,0.00702818139256417,47.01,0.00536643835616438
"48.01",0.000530524890754558,0.308040530730313,0.0531192880158158,0.00413630083202016,0.00311779815367424,0.362393311534422,0.000771451110794574,0.00332966908906757,0.00314501149107288,0.00116419215431007,0.000986360752959159,0.155282914733461,0.0148296776356576,0.167871033239586,0.107001619892724,0.0027399290107426,0.00341808546297884,0.0054310213336119,0.00314638138362872,0.00224282366083545,0.00328987636520289,0.00293026399090729,0.000829661025783857,0.0137249366667846,0.00386217715410769,0.00703972417192761,48.01,0.00548059360730594
"49.01",0.00053983654028994,0.307957752571022,0.0531339011736735,0.00418075032494097,0.00311469420629396,0.362208798388344,0.000770900092088633,0.00332916793958427,0.00314412375771056,0.00116441188821925,0.000985573058705835,0.155272086791876,0.0148236845048009,0.167897726855216,0.107048367962037,0.0027373459751549,0.00341167396369668,0.00542992647421681,0.00314819592176824,0.00224019225293354,0.00329171574564308,0.00294838905759592,0.000835826191696032,0.0137756528406837,0.00385966698328843,0.00705131098026179,49.01,0.00559474885844749
"50.01",0.000549339655816328,0.307874225962547,0.0531483850371075,0.00422552069152171,0.00311159238300213,0.362024068687948,0.000770350044136836,0.00332866133992832,0.00314323622846419,0.0011646303488555,0.000984786097213641,0.155261050208729,0.0148176816489991,0.167924018063873,0.107095050115387,0.00273475450007321,0.00340524135361348,0.00542880739502821,0.00315000370560881,0.00223756331801911,0.00329352721309378,0.00296692662816284,0.000842131013443437,0.0138273385336412,0.00385714971246753,0.00706294197700469,50.01,0.00570890410958904
"51.01",0.000559034316228779,0.307789951030381,0.053162739258808,0.0042706123715805,0.00310849268816626,0.361839123618246,0.000769800967486023,0.00332814928841285,0.00314234890246229,0.00116484753214496,0.000983999870057539,0.155249804812284,0.0148116690812659,0.167949905785767,0.107141666015108,0.00273215461912857,0.00339878795473508,0.00542766405087775,0.00315180470097498,0.00223493685581072,0.00329531064058403,0.00298587551630297,0.000848575725996281,0.0138799930469774,0.00385462536012171,0.00707461732198938,51.01,0.00582305936073059
"52.01",0.000568920599758549,0.307704927913996,0.0531769634932996,0.00431602580281076,0.00310539512613089,0.361653964357864,0.000769252862665715,0.00332763178342987,0.0031414617788359,0.001165063434025,0.000983214378807662,0.155238350432414,0.0148056468146678,0.167975388946428,0.107188215323394,0.00272954636619183,0.00339231408925228,0.00542649639734394,0.00315359887375166,0.00223231286600878,0.003297065902784,0.00300523453473744,0.000855160564349089,0.0139336156302081,0.0038520939448814,0.0070863371754295,52.01,0.00593721461187215
"53.01",0.000578998583973589,0.307619156766896,0.0531910573969295,0.00436176142075384,0.00310229970121018,0.361468592078876,0.000768705730200825,0.00332710882344656,0.00314057485672015,0.00116527805044575,0.000982429625034198,0.155226686900561,0.0147996148623141,0.168000466476738,0.107234697702249,0.00272692977535355,0.00338582007948457,0.00542530439076516,0.00315538618989814,0.00222969134831585,0.00329879287602641,0.00302500249527532,0.000861885763521808,0.0139882054810364,0.00384955548552351,0.00709810169788738,53.01,0.0060513698630137
